"","cue","coverage","H","unknown","N"
"5838","jewelry",97.979797979798,3.43969430767758,1,100
"5839","jewels",92,3.37884193066525,0,100
"5840","Jewish",76.7676767676768,3.55324783059099,1,100
"5841","Jews",63.6363636363636,3.42373600618668,1,100
"5842","jiggle",94.7368421052632,2.76449444120757,5,100
"5843","jiggly",87.2340425531915,3.09829229013696,6,100
"5844","jigsaw",95.9183673469388,1.11005479427284,2,100
"5845","Jill",94.5652173913043,1.22020698622743,8,100
"5846","jingle",89,2.08941868488365,0,100
"5847","jittery",90.4255319148936,2.8058752434945,6,100
"5848","jive",89.1304347826087,2.78904333066243,8,100
"5849","job",96.9387755102041,2.57182949809788,2,100
"5850","jobless",97,2.29821019532044,0,100
"5851","jobs",94,2.96120277689685,0,100
"5852","jock",95.6521739130435,2.72706365987732,8,100
"5853","jockey",94.9494949494949,1.78385001993328,1,100
"5854","Joe",84.9462365591398,3.2304296517372,7,100
"5855","jog",96.969696969697,1.07930788559536,1,100
"5856","jogger",97,2.39964896203741,0,100
"5857","jogging",91.9191919191919,2.27967646298626,1,100
"5858","John",84,3.28980054848665,0,100
"5859","join",90,3.53734151754417,0,100
"5860","joined",87,3.18505216128189,0,100
"5861","joiner",87.9120879120879,3.63080868293955,9,100
"5862","joining",75,3.85078503039781,0,100
"5863","joint",93.9393939393939,3.30476904977084,1,100
"5864","joints",85.8585858585859,3.53683505508631,1,100
"5865","joke",93.9393939393939,2.47185604917431,1,100
"5866","joker",91.9191919191919,2.70577443509428,1,100
"5867","jokes",73.7373737373737,2.77161434924272,1,100
"5868","jolly",90,2.38364584212214,0,100
"5869","jolt",96.9387755102041,3.40821912947884,2,100
"5870","Joseph",68.3673469387755,2.79138185489651,2,100
"5871","jot",86.8131868131868,2.46440602103018,9,100
"5872","journal",97,2.81550465288985,0,100
"5873","journalism",92,3.04151349732339,0,100
"5874","journalist",91,3.27200955750218,0,100
"5875","journey",94.9494949494949,2.88052303251945,1,100
"5876","joy",98.9795918367347,2.68792183496548,2,100
"5877","joyful",94,1.70414596984404,0,100
"5878","joyous",93.9393939393939,1.73106686843008,1,100
"5879","joystick",83,3.07895924463099,0,100
"5880","Judaism",90.9090909090909,2.32272014849718,1,100
"5881","judge",88.8888888888889,3.41148702347297,1,100
"5882","judgement",93,3.40099539966779,0,100
"5883","judo",81.6326530612245,2.89278597590744,2,100
"5884","jug",95.9183673469388,3.22195076675705,2,100
"5885","juggle",89.7959183673469,2.46829099210241,2,100
"5886","juggler",90.9090909090909,2.7652280222306,1,100
"5887","juice",93.9393939393939,2.36052824787852,1,100
"5888","juicer",86.734693877551,3.45120016333819,2,100
"5889","juicy",89.8989898989899,2.58724840968876,1,100
"5890","July",85,2.64682042801029,0,100
"5891","jumble",92.3913043478261,2.90652159681109,8,100
"5892","jumbo",92,2.4157593210545,0,100
"5893","jump",94,2.8474807664921,0,100
"5894","jumper",76,3.65403975314798,0,100
"5895","jumping",58,3.29531465382007,0,100
"5896","jumpy",84.2105263157895,3.56639889198171,5,100
"5897","junction",77.5510204081633,3.48866631065101,2,100
"5898","June",95,2.43217921286961,0,100
"5899","jungle",92,3.50653731288124,0,100
"5900","junior",98,2.5028061575486,0,100
"5901","juniper",95.6043956043956,2.29373950584689,9,100
"5902","junk",100,2.93624550926995,1,100
"5903","junk food",82.8282828282828,3.10029171184582,1,100
"5904","junkie",90.9090909090909,2.41243146052652,1,100
"5905","Jupiter",89.8989898989899,1.9651897168599,1,100
"5906","jury",87,2.79658736681209,0,100
"5907","just",91.9191919191919,3.02087219821397,1,100
"5908","justice",94.8453608247423,3.16580453880682,3,100
"5909","justification",84.5360824742268,3.17172937982976,3,100
"5910","justify",95.7446808510638,3.64976518239411,6,100
"5911","juvenile",94.9494949494949,2.70852779697332,1,100
"5912","k",87.3684210526316,3.12961860805862,5,100
"5913","kangaroo",90,2.44254378925906,0,100
"5914","Kansas",71.1340206185567,3.11324454283998,3,100
"5915","karaoke",92,2.45345411179657,0,100
"5916","karate",81,3.15721388353939,0,100
"5917","karma",82.8282828282828,3.45109550664683,1,100
"5918","kayak",93,2.35943893585904,0,100
"5919","keen",96.969696969697,3.38504941758849,1,100
"5920","keep",94.9494949494949,3.37178661576023,1,100
"5921","keeper",86.8686868686869,3.84659185225256,1,100
"5922","keep going",89,3.58277954467621,0,100
"5923","keeping",70.7070707070707,3.75293534286336,1,100
"5924","keep up",76.530612244898,3.98292377611939,2,100
"5925","keg",97.8947368421053,1.01153327484615,5,100
"5926","kelp",93.4782608695652,2.12004077147587,8,100
"5927","kept",82.2916666666667,3.61856731304495,4,100
"5928","kernel",96.7741935483871,2.25642777117881,7,100
"5929","kerosene",92.4731182795699,2.88338642722153,7,100
"5930","ketchup",95,2.56518318703653,0,100
"5931","kettle",94.8979591836735,2.56152355344741,2,100
"5932","key",97,2.59396099689299,0,100
"5933","keyboard",97,2.63841052306176,0,100
"5934","keys",89,3.26351759087115,0,100
"5935","khaki",97,2.71163136291054,0,100
"5936","kick",94.8979591836735,3.19413021768691,2,100
"5937","kick out",85.4166666666667,3.61250151575266,4,100
"5938","kid",93.9393939393939,2.13544554827306,1,100
"5939","kidding",49.4949494949495,1.66199059328523,1,100
"5940","kidnap",92.9292929292929,3.3700856776443,1,100
"5941","kidnapper",87.8787878787879,3.54550315703991,1,100
"5942","kidnapping",88,3.55661599324634,0,100
"5943","kidney",95,2.72003305738272,0,100
"5944","kids",97,2.41096192649148,0,100
"5945","kill",97.979797979798,2.67938049181401,1,100
"5946","killed",77,2.35022572432844,0,100
"5947","killer",97,3.05962167621263,0,100
"5948","killing",95,2.86939697667027,0,100
"5949","kiln",97.7272727272727,2.48312622874385,12,100
"5950","kilo",95.959595959596,2.25947330652007,1,100
"5951","kilogram",94.8979591836735,2.01776824363007,2,100
"5952","kilometer",93.9393939393939,2.51114219949207,1,100
"5953","kilt",72.4489795918367,2.24690092356222,2,100
"5954","kimono",93.8775510204082,2.26598156970436,2,100
"5955","kin",89.5833333333333,2.36256583181501,4,100
"5956","kind",96,2.84482574744173,0,100
"5957","kindergarten",95,2.83307295859492,0,100
"5958","kindle",95.6989247311828,2.61405531092842,7,100
"5959","kindly",81.8181818181818,3.39176115746515,1,100
"5960","kindness",89.8989898989899,3.61325649320962,1,100
"5961","kinetic",97.9166666666667,2.22972268910698,4,100
"5962","king",93.9393939393939,2.17940679231961,1,100
"5963","kingdom",87.8787878787879,3.18720538179609,1,100
"5964","kingly",86.8131868131868,3.16157016877429,9,100
"5965","kings",43.4343434343434,2.48208389118102,1,100
"5966","kink",90.7216494845361,3.07372265391996,3,100
"5967","kinky",90.9090909090909,2.68218473489353,1,100
"5968","kiosk",90.8163265306122,3.63997636442221,2,100
"5969","kiss",95.959595959596,2.60368927935683,1,100
"5970","kisses",82.8282828282828,2.82391961341174,1,100
"5971","kissing",83.8383838383838,3.14877004534598,1,100
"5972","kit",77.5510204081633,3.71146088456942,2,100
"5973","kitchen",94,3.26762806792145,0,100
"5974","kite",97.979797979798,2.44293327403717,1,100
"5975","kitten",95,2.43870736877207,0,100
"5976","kittens",90,2.62087586965449,0,100
"5977","kitty",95,1.22748164250071,0,100
"5978","kiwi",98.989898989899,1.26927680165628,1,100
"5979","Kleenex",93,1.35334177682533,0,100
"5980","klutz",91.6666666666667,1.84655160361762,16,100
"5981","knapsack",98.8505747126437,2.10080429179039,13,100
"5982","knee",95,3.25376426099776,0,100
"5983","kneel",92.9292929292929,2.75811456017557,1,100
"5984","knees",80,3.54597197971772,0,100
"5985","knees and toes",81.4432989690722,2.69440064305704,3,100
"5986","knew",86,3.44110026981006,0,100
"5987","knickers",86.6666666666667,2.62168099659658,10,100
"5988","knife",91,2.92996677498287,0,100
"5989","knight",88.8888888888889,3.09413850946505,1,100
"5990","knights",73.9583333333333,3.50132820892887,4,100
"5991","knit",88,3.11002501097492,0,100
"5992","knitting",86.734693877551,2.99154293104757,2,100
"5993","knives",67.6767676767677,2.41159602142692,1,100
"5994","knob",94.8979591836735,1.9751822050033,2,100
"5995","knock",87.8787878787879,2.44895392761737,1,100
"5996","knot",96,2.42454245826531,0,100
"5997","know",90.9090909090909,3.42835568292505,1,100
"5998","knowing",94.8453608247423,3.16880195772585,3,100
"5999","knowledge",98,3.20310319001763,0,100
"6000","knowledgeable",92.8571428571429,2.70478723823678,2,100
"6001","known",94.7916666666667,3.09239008957449,4,100
"6002","knuckle",94.7916666666667,2.83305931611751,4,100
"6003","koala",100,1.31026722929875,0,100
"6004","Korea",78.7878787878788,2.91199584401081,1,100
"6005","kosher",90.625,2.35230653354615,4,100
"6006","Kung fu",88.8888888888889,2.59251001964138,1,100
"6007","l",78.9473684210526,2.99276296330827,5,100
"6008","LA",88.659793814433,2.73886216784217,3,100
"6009","lab",95,2.98236146244856,0,100
"6010","lab coat",94.9494949494949,2.34316812178371,1,100
"6011","label",93,3.48984701028231,0,100
"6012","labor",96.969696969697,2.49064483569843,1,100
"6013","laboratory",85.8585858585859,2.88751900562215,1,100
"6014","laborer",92.7083333333333,2.05258736072303,4,100
"6015","Labrador",76,1.33859317547457,0,100
"6016","labyrinth",88.659793814433,1.99590110318512,3,100
"6017","lace",86,3.72695998127958,0,100
"6018","laces",98,1.58348418618233,0,100
"6019","lack",82.1052631578947,3.71638871473981,5,100
"6020","lacking",83.8383838383838,3.41688319440985,1,100
"6021","lacquer",91.566265060241,3.16979867950067,17,100
"6022","lactose",87.8787878787879,1.69695107037208,1,100
"6023","lad",90,1.76995926037991,0,100
"6024","ladder",88.7755102040816,3.40398576656825,2,100
"6025","laden",74.4186046511628,2.7050008167364,14,100
"6026","ladies",79,2.63485761303617,0,100
"6027","ladle",97.8260869565217,1.55221237761449,8,100
"6028","lady",90,2.82301241026588,0,100
"6029","ladybird",76.1363636363636,3.0972231782668,12,100
"6030","ladybug",93.8144329896907,2.92181291235118,3,100
"6031","lag",90.8163265306122,2.82457915148398,2,100
"6032","lager",98.9130434782609,0.899021001558596,8,100
"6033","lagoon",98.9690721649485,2.32788298121103,3,100
"6034","laid",84.6938775510204,2.8955594427156,2,100
"6035","laid back",86,2.58139308769961,0,100
"6036","lake",89.8989898989899,2.89632827673403,1,100
"6037","lamb",95.8333333333333,2.89076027587667,4,100
"6038","lame",90.9090909090909,3.79313219664383,1,100
"6039","lament",93.6170212765958,2.91863428926359,6,100
"6040","lamp",98.989898989899,1.66321308631821,1,100
"6041","lampshade",82.6530612244898,2.90667275523936,2,100
"6042","lance",75.531914893617,3.20276615066365,6,100
"6043","land",83,3.75691194029856,0,100
"6044","landfill",95.8762886597938,2.41007625016611,3,100
"6045","landing",93.8775510204082,3.00629193735964,2,100
"6046","landlord",90.7216494845361,2.93010881589298,3,100
"6047","landmark",82,4.01246159144245,0,100
"6048","landscape",90.9090909090909,3.46610136714904,1,100
"6049","lane",82.4742268041237,3.090791168236,3,100
"6050","language",96,3.19347483755132,0,100
"6051","lantern",94.8453608247423,2.10171654730318,3,100
"6052","lap",96.9387755102041,2.91062381644314,2,100
"6053","lapel",97.6190476190476,2.59218308295729,16,100
"6054","lapse",88.659793814433,3.01986567335204,3,100
"6055","laptop",96,1.83636668611113,0,100
"6056","larceny",94.5205479452055,2.26737265624365,27,100
"6057","lard",94.6236559139785,1.1979329583925,7,100
"6058","large",96,2.04189493042675,0,100
"6059","largely",75.5102040816327,2.58215088301908,2,100
"6060","larger",94,1.88462327519568,0,100
"6061","largest",94.9494949494949,2.23318459851275,1,100
"6062","lark",89.2857142857143,1.90200569556927,16,100
"6063","lasagna",87.8787878787879,2.56823677106064,1,100
"6064","laser",91,2.83218106691439,0,100
"6065","lash",98.9795918367347,2.39445991512488,2,100
"6066","lashes",92,2.14986872991151,0,100
"6067","lass",89.7959183673469,1.96501995920325,2,100
"6068","lasso",94.6808510638298,1.76865142163542,6,100
"6069","last",90.9090909090909,2.73625151615363,1,100
"6070","lasting",92.7835051546392,3.01700605790381,3,100
"6071","Las Vegas",73,3.21270473989876,0,100
"6072","latch",97.9166666666667,2.26436336729247,4,100
"6073","late",93.9393939393939,3.11261423356339,1,100
"6074","lately",93.6170212765958,2.89430019916061,6,100
"6075","later",90.8163265306122,3.55728850636274,2,100
"6076","latex",95.9183673469388,2.17831975056565,2,100
"6077","lather",96.7391304347826,1.88869904561303,8,100
"6078","Latin",90.8163265306122,3.34280393425103,2,100
"6079","Latino",92,2.93198529456104,0,100
"6080","latte",91.6666666666667,1.29097329249996,4,100
"6081","latter",92.7083333333333,2.97302209400314,4,100
"6082","laugh",89,3.13431236235061,0,100
"6083","laughing",91.9191919191919,3.32368104336054,1,100
"6084","laughter",92.8571428571429,2.98726579562609,2,100
"6085","launch",91.9191919191919,2.89307921154218,1,100
"6086","laundry",94.9494949494949,3.07086922526149,1,100
"6087","lava",94.9494949494949,2.46080474548066,1,100
"6088","lavatory",90.9090909090909,2.19941043858451,1,100
"6089","lavender",91.9191919191919,2.85070857301667,1,100
"6090","lavish",93.4782608695652,3.25489458931759,8,100
"6091","law",83.8383838383838,3.36128495376874,1,100
"6092","lawbreaker",94,2.53927992696041,0,100
"6093","law enforcement",96.9387755102041,1.75381781568512,2,100
"6094","lawful",93.9393939393939,3.31994621498696,1,100
"6095","lawless",90.9090909090909,3.36963106014844,1,100
"6096","lawn",99,1.9418470239124,0,100
"6097","lawnmower",93.8775510204082,2.29728178198964,2,100
"6098","laws",82.8282828282828,3.51796877681275,1,100
"6099","lawsuit",90.9090909090909,2.9379041704261,1,100
"6100","lawyer",88.8888888888889,3.61964953429478,1,100
"6101","lax",89.247311827957,2.7410012470902,7,100
"6102","laxative",90.7216494845361,2.94711879100588,3,100
"6103","lay",87.8787878787879,2.96896961411202,1,100
"6104","lay down",94,2.92432226162393,0,100
"6105","layer",93.8775510204082,2.6275832863041,2,100
"6106","laying",84.8484848484848,3.29688194060994,1,100
"6107","layout",82.6530612244898,3.57376556313196,2,100
"6108","laziness",82,3.60752750094391,0,100
"6109","lazy",86,3.59371245433057,0,100
"6110","lead",92,3.02313916426301,0,100
"6111","leader",92.8571428571429,3.85907835595114,2,100
"6112","leadership",91.8367346938776,3.9393205956654,2,100
"6113","leading",80.6122448979592,3.27813574424125,2,100
"6114","leaf",97.979797979798,2.32878123635243,1,100
"6115","leafy",92.7083333333333,1.7143983483677,4,100
"6116","league",90,3.22350431649616,0,100
"6117","leak",95.959595959596,2.62473148085981,1,100
"6118","lean",93.8775510204082,3.33830726136552,2,100
"6119","leaning",76.0416666666667,3.9818804821874,4,100
"6120","leap",98,1.94152635900701,0,100
"6121","learn",94,3.00251445171943,0,100
"6122","learned",84.8484848484848,3.54117619121361,1,100
"6123","learner",93.8144329896907,2.91109258855123,3,100
"6124","learning",98,2.91266911950642,0,100
"6125","lease",98.989898989899,2.50815330793039,1,100
"6126","leash",95.9183673469388,1.15037101121011,2,100
"6127","least",88.5416666666667,2.85461868095538,4,100
"6128","leather",92.9292929292929,3.32302421631654,1,100
"6129","leathery",91.7525773195876,3.43888595534673,3,100
"6130","leave",91.9191919191919,2.96424288411209,1,100
"6131","leave out",87.8787878787879,3.26329768906709,1,100
"6132","leaves",96,2.3342094859247,0,100
"6133","leaving",84.6938775510204,3.05490895839754,2,100
"6134","lecture",95,3.34880299273384,0,100
"6135","lecturer",97,2.59855833573354,0,100
"6136","led",72.1649484536082,3.53444146892515,3,100
"6137","ledge",96.7032967032967,2.8654199281121,9,100
"6138","ledger",93.0232558139535,3.09284808191694,14,100
"6139","Lee",71.6216216216216,3.63294181668358,26,100
"6140","leech",91.6666666666667,3.15463900436344,4,100
"6141","leek",93.75,2.42687729167683,4,100
"6142","left",96,1.74815806928557,0,100
"6143","leftover",86.8686868686869,2.64588557761614,1,100
"6144","leftovers",89,2.94830803686674,0,100
"6145","left wing",74,2.99196240820504,0,100
"6146","lefty",79.5918367346939,3.16649037105713,2,100
"6147","leg",94,2.63664377834213,0,100
"6148","legacy",88.4210526315789,3.95070539178937,5,100
"6149","legal",94.8979591836735,3.22669566744505,2,100
"6150","legality",93,2.58631668470461,0,100
"6151","legend",86,3.31154076396432,0,100
"6152","legendary",79,3.27070512343781,0,100
"6153","leggings",83,3.11037229778132,0,100
"6154","legion",87.5,3.05253212543452,4,100
"6155","legislation",97,2.42234674782687,0,100
"6156","legislature",92.8571428571429,2.31896258628654,2,100
