"","cue","coverage","H","unknown","N"
"7608","pagan",71,3.81104237807871,0,100
"7609","page",82,2.73490445360993,0,100
"7610","pageant",91,3.27864703087378,0,100
"7611","pages",92,1.98150185915332,0,100
"7612","paid",91,2.72574613613739,0,100
"7613","pail",82,1.94696059950275,0,100
"7614","pain",93,3.31831062041371,0,100
"7615","painful",96,3.10584717339551,0,100
"7616","painkiller",77,3.43081820444828,0,100
"7617","pains",73.7373737373737,3.23059350352804,0,99
"7618","paint",95,2.92940456970629,0,100
"7619","paintbrush",87,2.9188474255447,0,100
"7620","painter",88,2.92136619230174,0,100
"7621","painting",87,3.11549529985637,0,100
"7622","paintings",86.4583333333333,2.77263275589584,0,96
"7623","pair",90,2.70801866594996,0,100
"7624","paisley",68.0412371134021,3.29679705667917,0,97
"7625","pajamas",78.3505154639175,3.13419410702883,0,97
"7626","pal",96,1.71566640111376,0,100
"7627","palace",88,3.19941855337919,0,100
"7628","palatable",90,2.82233119741534,0,100
"7629","pale",88,2.70222430545724,0,100
"7630","palindrome",64,3.44188233741519,0,100
"7631","palm",96,1.93445524792898,0,100
"7632","palm tree",86,3.48844356120167,0,100
"7633","palm trees",87,3.44173323864447,0,100
"7634","pamphlet",53,2.84812821589309,0,100
"7635","pan",89,3.2547391741685,0,100
"7636","Panama",93,1.8184097613308,0,100
"7637","pancake",93,3.33437784384607,0,100
"7638","pancakes",90.8163265306122,2.89007851829236,0,98
"7639","panda",98,1.43820353647503,0,100
"7640","pane",96,1.16405860552917,0,100
"7641","panel",87,3.43989988218436,0,100
"7642","panic",94,2.9597218487953,0,100
"7643","panorama",90,2.71131665881171,0,100
"7644","pant",85,3.20767446474071,0,100
"7645","panther",96,2.45246099694615,0,100
"7646","panties",86,3.23280797366033,0,100
"7647","pantry",91,2.50337970448351,0,100
"7648","pants",94,3.50236460642724,0,100
"7649","panty",89,2.71562757987908,0,100
"7650","pantyhose",82,3.44410840921178,0,100
"7651","papa",85,2.56892932535613,0,100
"7652","papaya",94,2.04063301544553,0,100
"7653","paper",94,3.46733458479775,0,100
"7654","paper clip",91.9191919191919,3.38332069580742,0,99
"7655","papers",89,3.81120240903224,0,100
"7656","paper towel",89,3.48564582514194,0,100
"7657","paperwork",92,3.69044360093011,0,100
"7658","paprika",87,2.20669211184707,0,100
"7659","papyrus",86.734693877551,1.87065658455759,0,98
"7660","par",88.659793814433,2.33092689415911,0,97
"7661","parachute",84.8484848484848,3.54173336499984,0,99
"7662","parade",82,3.80527771290417,0,100
"7663","paradise",87,2.68709560022071,0,100
"7664","paragraph",93,2.93476738677928,0,100
"7665","parakeet",92,1.99337064100625,0,100
"7666","parallel",89,3.16439325619887,0,100
"7667","parameter",83,3.85263120891231,0,100
"7668","paranoia",89.8989898989899,3.32602193254925,0,99
"7669","paranoid",79,3.29156461458516,0,100
"7670","paranormal",84.8484848484848,3.06609719647122,0,99
"7671","parasite",87,3.09643084780809,0,100
"7672","parasol",88,1.86428281313011,0,100
"7673","parcel",92,2.37465907406408,0,100
"7674","parched",95,1.62029889411402,0,100
"7675","parchment",90,1.26583513659208,0,100
"7676","pardon",91,2.69794068167938,0,100
"7677","parent",98,2.48279515046271,0,100
"7678","parenthood",90,3.2105629088905,0,100
"7679","parenting",91.6666666666667,3.41380742977655,0,96
"7680","parents",90,3.21912168267379,0,100
"7681","pariah",75.5102040816327,3.19064348254843,0,98
"7682","Paris",81,2.14910940008785,0,100
"7683","parish",91.8367346938776,1.94139648098609,0,98
"7684","park",94,3.28889793045424,0,100
"7685","parka",86,2.33530665640467,0,100
"7686","parking",96,2.40255258429327,0,100
"7687","parking ticket",91,3.36079169048807,0,100
"7688","parkway",74.4897959183673,2.85355055353672,0,98
"7689","parliament",85,2.84548305314396,0,100
"7690","parlor",76,3.7860222569018,0,100
"7691","Parmesan",97,0.223395922178969,0,100
"7692","parrot",94.9494949494949,2.60108439630774,0,99
"7693","parsley",96,2.90583672757744,0,100
"7694","parsnip",78,2.92699445615456,0,100
"7695","part",95,3.40534801195047,0,100
"7696","partial",86,3.40351351124873,0,100
"7697","partially",65,3.21788052052809,0,100
"7698","participant",92,3.5109950686008,0,100
"7699","participate",96,3.37402108253721,0,100
"7700","participation",89,3.96651154451496,0,100
"7701","particle",90,3.07022775206832,0,100
"7702","particular",93,3.26106490037798,0,100
"7703","parties",84,3.22218183558987,0,100
"7704","partition",81,3.44025683924939,0,100
"7705","partner",94.8979591836735,3.08023513471907,0,98
"7706","partnership",95,3.61345219707198,0,100
"7707","part of",78.7878787878788,3.8960321081519,0,99
"7708","partridge",50,2.13662368509564,0,98
"7709","parts",93,3.16852163307207,0,100
"7710","party",86,3.54186151080456,0,100
"7711","pass",90,3.61299044793832,0,100
"7712","passage",92,3.54993216573021,0,100
"7713","passenger",97,3.19368262345544,0,100
"7714","passing",83,3.80625996796196,0,100
"7715","passion",98.9690721649485,2.46854234717206,0,97
"7716","passionate",95,2.89032800417647,0,100
"7717","passive",95,2.40302367900835,0,100
"7718","pass out",88,2.61103389018435,0,100
"7719","passover",82,3.28005047995442,0,100
"7720","passport",94,2.56033986212484,0,100
"7721","password",93,3.26861157676627,0,100
"7722","past",95,2.55585156164854,0,100
"7723","pasta",86,3.05793261635244,0,100
"7724","paste",96,2.17613716759036,0,100
"7725","pastor",87.7551020408163,3.10374903552038,0,98
"7726","pastoral",90,3.44841821040224,0,100
"7727","pastry",88,3.54132072325646,0,100
"7728","pasture",78,2.59312185987138,0,100
"7729","pasty",74,3.0003551565969,0,100
"7730","pat",88,3.20470839080125,0,100
"7731","patch",92,3.82978467004399,0,100
"7732","patent",89.8989898989899,3.55120214456288,0,99
"7733","paternal",95,2.38673051011919,0,100
"7734","path",94,2.80491138635634,0,100
"7735","pathetic",88,3.35298016707259,0,100
"7736","pathology",85,3.60354829523163,0,100
"7737","pathway",92,3.57329569261707,0,100
"7738","patience",93,3.16912425141219,0,100
"7739","patient",94,2.68571768632236,0,100
"7740","patio",91,3.35696321964506,0,100
"7741","patriarchy",82,3.30070485633097,0,100
"7742","patriot",89.7959183673469,3.53550164945107,0,98
"7743","patriotic",84,3.1458001353945,0,100
"7744","patriotism",84,3.3407598300584,0,100
"7745","patrol",98,2.77348533194915,0,100
"7746","patron",93,3.33648450945701,0,100
"7747","patsy",52.5773195876289,3.41509767621154,0,97
"7748","pattern",86,4.06878463123099,0,100
"7749","patterned",80,3.92056149758746,0,100
"7750","patty",84,2.77860682367275,0,100
"7751","pause",94,2.52532356628598,0,100
"7752","pavement",96.875,3.08160470086486,0,96
"7753","paw",91,2.62205994597298,0,100
"7754","pawn",95,2.01053003462588,0,100
"7755","paws",92,2.81013286595411,0,100
"7756","pay",98,3.04874397827211,0,100
"7757","payback",93,2.21066492131404,0,100
"7758","paycheck",97,2.43424974447613,0,100
"7759","payday",94,2.11088638361881,0,100
"7760","payment",92,2.81075829850632,0,100
"7761","payola",38,2.18118543559346,0,100
"7762","PC",77,2.1509328329789,0,100
"7763","pea",95.959595959596,2.63397026737555,0,99
"7764","peace",92,2.90750299212612,0,100
"7765","peaceful",91,3.23803920131094,0,100
"7766","peach",94,2.84168664129187,0,100
"7767","peaches",79,2.88656993847512,0,100
"7768","peacock",92,2.62126658557398,0,100
"7769","peak",94,2.35941408837338,0,100
"7770","peanut",92,2.2280067478647,0,100
"7771","peanut butter",95,2.66942001684119,0,100
"7772","peanuts",82.8282828282828,3.82543130129257,0,99
"7773","pear",99,2.32674767948645,0,100
"7774","pearl",92,3.14321032728615,0,100
"7775","pearls",77,3.45137557880382,0,100
"7776","peas",92,2.29156028742619,0,100
"7777","peasant",85,2.89450805251751,0,100
"7778","peasy",68,1.43987433525733,0,100
"7779","peat",77,2.19310769673309,0,100
"7780","pebble",94.8453608247423,1.98053108491131,0,97
"7781","pebbles",91,1.92189935321961,0,100
"7782","pecan",93,2.00671502482596,0,100
"7783","peculiar",93.9393939393939,2.44045940365067,0,99
"7784","pedal",93,2.06052502765209,0,100
"7785","pedantic",63.9175257731959,3.73311284136259,0,97
"7786","pedestal",79,3.82075203354739,0,100
"7787","pedestrian",99,2.33603139973945,0,100
"7788","pedophile",80,3.6318554074304,0,100
"7789","pee",90.9090909090909,2.83946861883717,0,99
"7790","peek",85,2.84423798851022,0,100
"7791","peel",96.969696969697,2.18094680695758,0,99
"7792","peeler",91,2.70337841132857,0,100
"7793","peep",91,3.139914521181,0,100
"7794","peer",93,2.73952317282031,0,100
"7795","peg",87,3.46153765786034,0,100
"7796","pelican",96,2.32362669645432,0,100
"7797","pelt",91.9191919191919,2.59176870054469,0,99
"7798","pelvis",89,2.88466838763499,0,100
"7799","pen",96,2.39141110577298,0,100
"7800","penalty",96,3.41800557683416,0,100
"7801","penance",80.8080808080808,3.60239511642228,0,99
"7802","pence",89,2.6686045616666,0,100
"7803","pencil",92,2.6129931957849,0,100
"7804","pending",84,2.68441413993521,0,100
"7805","pendulum",89,2.21432244350466,0,100
"7806","penetrate",90,2.93637958183144,0,100
"7807","penetration",85,2.68429018611952,0,100
"7808","penguin",90.625,3.13764134685939,0,96
"7809","peninsula",78,3.20891913665486,0,100
"7810","penis",89,3.04653220453249,0,100
"7811","pennies",85,2.96981055941776,0,100
"7812","penniless",94,1.730574551728,0,100
"7813","penny",84,3.11450570291154,0,100
"7814","pension",94,2.70146871431515,0,100
"7815","pensioner",79,2.49765618713863,0,100
"7816","pensive",85,2.37469823510542,0,100
"7817","pentecostal",79.1666666666667,2.63470902001538,0,96
"7818","people",85,3.546741714334,0,100
"7819","pep",83,2.72937539784978,0,100
"7820","pepper",98,2.16954623962636,0,100
"7821","peppermint",96.969696969697,3.17393078419737,0,99
"7822","pepperoni",100,1.08745137034823,0,100
"7823","peppery",94,2.87616686029072,0,100
"7824","peppy",64,3.37884307490688,0,100
"7825","Pepsi",89.8989898989899,1.88142286978413,0,99
"7826","per",70,3.23251678905132,0,100
"7827","perceive",96,2.91717805644369,0,100
"7828","percent",76,3.59725104770852,0,100
"7829","percentage",87.8787878787879,3.7132458671076,0,99
"7830","perception",90,3.59554809927394,0,100
"7831","perch",89.8989898989899,2.3785499079591,0,99
"7832","percussion",95,2.17651884920857,0,100
"7833","perfect",84,3.91445775080607,0,100
"7834","perfection",87.7551020408163,4.14804118080017,0,98
"7835","perfectionist",74,4.09921628449888,0,100
"7836","perform",97,3.1968520928318,0,100
"7837","performance",89.8989898989899,3.71970423796494,0,99
"7838","performer",93.8775510204082,2.47443438253673,0,98
"7839","perfume",97,2.7995354956363,0,100
"7840","perhaps",98,0.904574112856872,0,100
"7841","peril",95,1.79962309508827,0,100
"7842","perimeter",97,3.14781368674956,0,100
"7843","period",88,3.24176651560086,0,100
"7844","periodic",92,2.65133181745947,0,100
"7845","periods",85,3.37261773518324,0,100
"7846","periscope",90,2.48944556936631,0,100
"7847","perish",89.6907216494845,2.09442885555035,0,97
"7848","perjury",90,2.66529316123143,0,100
"7849","perk",88,3.33008458696479,0,100
"7850","perky",95,3.28447861274597,0,100
"7851","permanent",90,3.01350987984376,0,100
"7852","permission",93.75,3.6928367364648,0,96
"7853","permissive",72,3.45112397644773,0,100
"7854","permit",95,2.33347215570293,0,100
"7855","permitted",96,1.46528632441409,0,100
"7856","peroxide",96,2.62184086194419,0,100
"7857","perpendicular",88.8888888888889,3.26939935984003,0,99
"7858","perpetual",89.7959183673469,2.8166167673968,0,98
"7859","perplexed",92.9292929292929,1.6084151889062,0,99
"7860","perseverance",77,3.81207367437599,0,100
"7861","persevere",83.6734693877551,3.78565751598972,0,98
"7862","persist",87,3.73464900007057,0,100
"7863","persistence",78,3.90600633928585,0,100
"7864","persistent",82,4.05579295296354,0,100
"7865","person",91,3.00947657948822,0,100
"7866","persona",72,3.44140264316629,0,100
"7867","personal",90,3.39352749699238,0,100
"7868","personality",94,3.87956335071681,0,100
"7869","personnel",85,3.18630518044283,0,100
"7870","perspective",91.9191919191919,3.19601591935951,0,99
"7871","perspiration",91.9191919191919,1.1325866819583,0,99
"7872","perspire",97,0.815053674360123,0,100
"7873","persuade",80,3.21547185300154,0,100
"7874","persuasive",83,3.74842209076706,0,100
"7875","pertinent",78,2.45011456162963,0,100
"7876","Peru",77,3.09967103781367,0,100
"7877","perverse",85.7142857142857,3.82533411271228,0,98
"7878","pervert",83,3.71364863971676,0,100
"7879","perverted",83.8383838383838,3.65567391278522,0,99
"7880","pesky",92.8571428571429,2.83526518505488,0,98
"7881","pessimism",76,2.85612742541461,0,100
"7882","pessimist",88.7755102040816,2.79517424497372,0,98
"7883","pessimistic",90,3.04521126647952,0,100
"7884","pest",93,3.19041439556896,0,100
"7885","pester",94,2.48067275466586,0,100
"7886","pesto",93,2.38707914699814,0,100
"7887","pet",96,2.32112573591634,0,100
"7888","petal",99,0.994592592917863,0,100
"7889","petals",94.8453608247423,1.58674641078166,0,97
"7890","petite",96.969696969697,1.44499947249014,0,99
"7891","petrified",89.3617021276596,2.42668135299883,0,94
"7892","petrol",98,1.79973854486834,0,100
"7893","petroleum",97.9591836734694,2.05825205928175,0,98
"7894","pets",95,2.36366727114482,0,100
"7895","petty",83.6734693877551,3.17925860748138,0,98
"7896","pew",81,2.30478333736267,0,100
"7897","phantom",93.9393939393939,1.74846897083349,0,99
"7898","pharaoh",86.4583333333333,1.9698937891519,0,96
"7899","pharmacist",89,2.59173707436488,0,100
"7900","pharmacy",87.8787878787879,2.17487374734485,0,99
"7901","phase",93,3.64388385033986,0,100
"7902","PhD",93,2.64314057495133,0,100
"7903","pheasant",87.8787878787879,2.458282812693,0,99
"7904","phenomenon",81,3.77107552750534,0,100
"7905","philanthropy",90,3.37723789552027,0,100
"7906","philosopher",71.7171717171717,3.14357332120936,0,99
"7907","philosophy",79,3.97697650739025,0,100
"7908","phlegm",88,2.92481181347108,0,100
"7909","phobia",95,1.3181467331405,0,100
"7910","Phoenix",93,2.90583355438468,0,100
"7911","phone",96,2.95545542566649,0,100
"7912","phony",93,1.82506448913599,0,100
"7913","photo",93,2.50111755554909,0,100
"7914","photocopier",86,2.82711593114626,0,100
"7915","photocopy",95,2.59525603131081,0,100
"7916","photograph",91,2.18588837152887,0,100
"7917","photographer",91.8367346938776,2.9865144398998,0,98
"7918","photography",92,2.73811724834905,0,100
"7919","photos",86,2.95342216233857,0,100
"7920","Photoshop",81,3.50950464060773,0,100
"7921","photosynthesis",91.6666666666667,2.31380820476274,0,96
"7922","phrase",94,3.01391442783076,0,100
"7923","physical",92,3.70611256655667,0,100
"7924","physically",86,3.41743495508598,0,100
"7925","physician",98,0.774431511210075,0,100
"7926","physicist",96,2.59531628192997,0,100
"7927","physics",95,3.02372650170413,0,100
"7928","physiology",88.5416666666667,3.19751237351823,0,96
"7929","physiotherapist",79,3.7028255755348,0,100
"7930","physique",89,2.88666054562631,0,100
"7931","pi",75,3.03479056501397,0,100
"7932","pianist",82.2916666666667,3.1536894199412,0,96
"7933","piano",87.7551020408163,2.89028455626513,0,98
"7934","piccolo",89,2.47977224294653,0,100
"7935","pick",94,2.80794897730231,0,100
"7936","pickax",81.8181818181818,3.63971535213834,0,99
"7937","picket",96,1.44195189723817,0,100
"7938","pickle",89,3.27345144459411,0,100
"7939","pickles",82,3.41608399549333,0,100
"7940","pickup",99,1.4345123126746,0,100
"7941","pick up",90,3.20962235318516,0,100
"7942","picky",87,3.50884090460368,0,100
"7943","picnic",95,2.83324583299985,0,100
"7944","picture",98,2.65680192216668,0,100
"7945","pictures",91.8367346938776,3.02449314256411,0,98
"7946","picturesque",92,2.73275609678368,0,100
"7947","pie",96.969696969697,2.90321941419808,0,99
"7948","piece",92,3.21936283960715,0,100
"7949","pieces",77,2.97732875711968,0,100
"7950","pier",85,3.1848419773491,0,100
"7951","pierce",90,3.51353411698181,0,100
"7952","pierced",81.8181818181818,2.90450209033045,0,99
"7953","piercing",92,3.11074724720503,0,100
"7954","piety",71.5789473684211,3.3205450650804,0,95
"7955","pig",90.9090909090909,3.50826122427926,0,99
"7956","pigeon",89,2.41175633869137,0,100
"7957","piggy",94,2.9736622714274,0,100
"7958","piglet",69.6969696969697,2.98324389098872,0,99
"7959","pigment",92,1.92184580498907,0,100
"7960","pigs",87.8787878787879,3.42697648122704,0,99
"7961","Pikachu",42.7083333333333,2.01296557986102,0,96
"7962","pike",85.8585858585859,3.10489003828184,0,99
"7963","Pilates",93.6170212765958,2.47101634431419,0,94
"7964","pile",90,3.44371791270149,0,100
"7965","piles",73,3.88264166815734,0,100
"7966","pilgrim",82,3.70369684087856,0,100
"7967","pilgrimage",66,3.14835631081235,0,100
"7968","pill",88,3.34300830601962,0,100
"7969","pillage",77,3.03029819526459,0,100
"7970","pillar",91,3.33901008060753,0,100
"7971","pillow",95.9183673469388,2.41245172673188,0,98
"7972","pills",87,2.87916683972698,0,100
"7973","pilot",97,2.23957269595227,0,100
"7974","pimp",88,3.02549818688656,0,100
"7975","pimple",97.979797979798,2.42891579890407,0,99
"7976","pimples",78,2.70145431427654,0,100
"7977","pin",88,3.63874333891646,0,100
"7978","pinball",89,2.30317644373899,0,100
"7979","pinch",92,3.38839507308598,0,100
"7980","pine",95,1.75280178281702,0,100
"7981","pineapple",85.7142857142857,3.01842262670558,0,98
"7982","ping",35,2.4097621901242,0,100
"7983","pink",92,3.38055835633032,0,100
"7984","pinky",84.8484848484848,2.02887204089295,0,99
"7985","pinnacle",88.8888888888889,2.62733047008657,0,99
"7986","pinpoint",86,3.58101433433607,0,100
"7987","pins",90.7216494845361,2.32225161496458,0,97
"7988","pint",92,2.76639933010996,0,100
"7989","pioneer",82.8282828282828,3.97087769216477,0,99
