"","cue","coverage","H","unknown","xR2","xR3","N"
"5186","holler",84.8148148148148,3.30361092478825,0,6,18,300
"5187","hollow",91.7808219178082,3.7608400706673,0,0,8,300
"5188","holly",92.3913043478261,3.62298813151517,0,5,11,297
"5189","Hollywood",82.9861111111111,4.01458337846274,0,0,3,291
"5190","holocaust",78.1144781144781,3.80110567632524,0,1,1,300
"5191","holster",90.3474903474903,3.13596821801489,0,9,11,288
"5192","holy",84.5890410958904,4.20032399904962,0,2,4,300
"5193","homage",76.7634854771784,3.96071692596671,0,20,19,300
"5194","home",94.9832775919732,3.93721888335398,0,0,1,300
"5195","homeland",85.0174216027875,4.10091505434728,0,1,11,300
"5196","homeless",90.8450704225352,4.20101263654781,0,6,4,300
"5197","homely",91.5057915057915,3.89094820420996,0,16,9,300
"5198","Homer",42.1455938697318,3.36685130576309,0,14,11,300
"5199","homesick",88.5714285714286,4.17970516417874,0,4,12,300
"5200","homework",90.2439024390244,4.41470716988945,0,3,7,300
"5201","homey",84.3283582089552,4.22942791573202,0,5,22,300
"5202","homicide",91.5492957746479,3.16448447614111,0,4,8,300
"5203","homophobic",81.992337164751,4.41811210512031,0,7,13,288
"5204","homosexual",89.2857142857143,3.61715843765341,0,3,8,294
"5205","hone",80.4780876494024,3.98464324957259,0,12,22,297
"5206","honest",84.0277777777778,4.17158797453653,0,1,10,300
"5207","honestly",81.021897810219,4.3424896626847,0,3,20,300
"5208","honesty",89.0070921985816,4.35903115908891,0,3,9,297
"5209","honey",92.2297297297297,3.69886495231155,0,0,4,300
"5210","honeydew",90.7335907335907,3.13431490231688,0,15,11,300
"5211","honeymoon",89.4557823129252,4.05628171632196,0,1,4,300
"5212","Hong Kong",81.4685314685315,4.11743186872085,0,4,6,300
"5213","honk",92.4187725631769,3.21334658674656,0,5,13,300
"5214","honor",90.2173913043478,4.50630230923709,0,6,12,300
"5215","honorable",89.0909090909091,4.62110905451055,0,4,8,291
"5216","hood",87.5862068965517,4.11263941284076,0,2,6,300
"5217","hoodie",86.0294117647059,4.23938181043849,0,9,10,300
"5218","hoof",88.6792452830189,3.03438406293895,0,9,17,300
"5219","hook",91.156462585034,3.91566288057138,0,1,4,300
"5220","hooked",84.2490842490842,4.2152257864495,0,1,19,294
"5221","hooker",87.1886120996441,3.87264321998705,0,4,11,300
"5222","hooligan",79.2857142857143,4.66231626819479,0,6,8,300
"5223","hoop",88.8888888888889,3.51905775084386,0,4,13,300
"5224","hooray",76.8965517241379,4.05944053288605,0,2,6,300
"5225","hoot",87.9699248120301,3.51524042189616,0,10,14,300
"5226","Hoover",81.8867924528302,3.25839794345192,0,6,14,291
"5227","hooves",76.9503546099291,3.79942531090203,0,5,8,300
"5228","hop",91.4675767918089,3.35657022823779,0,0,7,300
"5229","hope",93.1972789115646,4.51680530782601,0,0,6,300
"5230","hopeful",91.5441176470588,4.57380820373021,0,7,14,300
"5231","hopefully",82.1561338289963,4.49630320190837,0,5,21,300
"5232","hopeless",88.2562277580071,4.29997232496357,0,4,11,300
"5233","horde",74.6323529411765,4.57767265383595,0,7,14,300
"5234","horizon",95.3020134228188,4.02022464539823,0,0,2,300
"5235","horizontal",88.2352941176471,3.7229066367648,0,2,7,300
"5236","hormone",84.1549295774648,4.49175839593857,0,3,10,300
"5237","hormones",85.7142857142857,4.385449203995,0,3,6,285
"5238","horn",93.127147766323,4.43199696336534,0,1,7,300
"5239","hornet",95.0354609929078,3.07723214722573,0,4,7,297
"5240","horns",88.6986301369863,4.18303531286793,0,2,4,300
"5241","horny",81.3868613138686,4.12174854297478,0,8,10,300
"5242","horoscope",85.6140350877193,4.16940933542861,0,3,9,300
"5243","horrendous",91.864406779661,3.50638253914775,0,1,3,300
"5244","horrible",88.0952380952381,4.21512484861934,0,1,4,300
"5245","horrid",91.6955017301038,4.10198098989994,1,-1,10,300
"5246","horrific",91.156462585034,4.27722420580991,0,1,4,300
"5247","horrified",78.5454545454545,4.00972373220934,0,3,13,294
"5248","horrifying",88.5304659498208,3.84708523659533,0,6,9,300
"5249","horror",94.2372881355932,3.97916513536976,0,0,5,300
"5250","horse",85.0847457627119,4.4266894507997,0,0,5,300
"5251","horsefly",79.4326241134752,4.21941743535744,0,4,10,300
"5252","horses",74.1258741258741,4.74940989762104,0,3,5,297
"5253","horseshoe",87.3287671232877,3.88236646179206,0,1,6,300
"5254","hose",92.8813559322034,3.59578354562568,0,0,5,300
"5255","hospital",86.8243243243243,4.07493425500879,0,0,1,297
"5256","hospitality",92.7835051546392,4.42993634733254,0,2,5,300
"5257","host",88.2352941176471,4.23342253741682,0,1,9,300
"5258","hostage",87.8892733564014,4.52502592623769,0,2,7,300
"5259","hostel",91.1971830985916,3.84806251295231,0,0,1,285
"5260","hostess",87.7622377622378,4.25747034767936,0,2,10,300
"5261","hostile",92.9824561403509,4.12332568708981,0,3,6,297
"5262","hostility",90.0355871886121,4.1770133057215,0,2,9,294
"5263","hot",91.304347826087,4.3119229135035,0,0,1,300
"5264","hot chocolate",87.0629370629371,3.95994730301416,0,6,2,300
"5265","hot dog",84.2281879194631,3.96383816320986,0,0,2,300
"5266","hot dogs",87.3287671232877,4.08850656342866,0,1,3,297
"5267","hotel",90.5405405405405,4.17866817271762,0,1,2,300
"5268","hotter",84.1726618705036,4.40022556439033,0,3,7,291
"5269","hot tub",87.0629370629371,3.88967306339555,0,3,8,300
"5270","hound",86.6666666666667,3.47849516548932,0,5,5,300
"5271","hour",91.6666666666667,3.09324759395548,0,3,6,300
"5272","hourglass",88.8501742160279,3.06099578764506,0,1,5,294
"5273","hours",91.4383561643836,3.20620782969033,0,1,6,300
"5274","house",93.6026936026936,3.84344215530118,0,0,3,300
"5275","housefly",79.5138888888889,3.91776136546357,0,2,8,300
"5276","household",93.127147766323,3.9256565268674,0,2,5,300
"5277","houses",68.0851063829787,4.36615669811962,0,6,6,300
"5278","housewife",82.9181494661922,4.40176208124496,0,7,5,300
"5279","housework",87.8472222222222,4.04152742182525,0,4,4,300
"5280","housing",83.7931034482759,4.60858478739976,0,0,4,294
"5281","hover",93.7282229965157,3.91363308119196,0,1,8,297
"5282","hovercraft",84.9829351535836,4.35084165459942,0,3,1,300
"5283","how",88.7719298245614,3.86056486237763,0,3,9,300
"5284","howdy",81.8505338078292,3.36805018356908,0,6,7,300
"5285","however",81.2260536398467,3.72037195192004,0,11,17,300
"5286","howl",90.4761904761905,3.21780584223681,0,0,6,300
"5287","hub",83.859649122807,4.32756615854313,0,4,7,300
"5288","hubris",63.2,3.81571716712344,0,10,30,300
"5289","hue",87.8136200716846,3.21013175368618,0,4,13,300
"5290","hug",97.2318339100346,3.81527856488077,0,1,9,300
"5291","huge",94.4250871080139,3.74198978961439,0,4,5,300
"5292","hugs",86.2068965517241,3.67216478115881,0,2,6,300
"5293","huh",78.5714285714286,3.98952980645295,0,19,10,300
"5294","hula",85.1449275362319,2.90583295821826,0,4,16,300
"5295","hula hoop",89.7058823529412,4.16377296329151,0,9,10,300
"5296","hulk",87.7777777777778,3.41765741426789,0,9,12,300
"5297","hull",85,3.7045969452551,0,7,17,291
"5298","hullo",77.2563176895307,3.68896270988306,0,4,15,300
"5299","hum",90.7216494845361,3.95758069892172,0,1,7,300
"5300","human",92.1768707482993,3.79057783896452,0,2,2,300
"5301","humane",90.5797101449275,4.19212223359713,0,5,14,300
"5302","humanity",86.9090909090909,4.20577023772099,0,8,9,300
"5303","humans",81.3793103448276,4.1938458360915,0,1,5,297
"5304","humble",88.1918819188192,4.3606352009401,0,8,10,297
"5305","humid",94.1379310344828,3.4980947673603,0,0,1,291
"5306","humidity",93.6241610738255,3.81281802540475,0,0,2,300
"5307","humiliate",90.0684931506849,4.11530577032153,0,2,4,300
"5308","humiliation",90.9090909090909,4.00241474190322,0,17,13,300
"5309","humility",83.8951310861423,4.32615248970508,0,10,13,300
"5310","hummingbird",79.0378006872852,4.09056851372733,0,4,1,300
"5311","hummus",70.5479452054795,4.1646270523813,0,1,6,300
"5312","humor",88.768115942029,3.46362072852389,0,7,7,297
"5313","hump",85.2941176470588,3.43151028369797,0,3,16,294
"5314","hunch",84.6428571428571,3.73310342106203,0,4,12,300
"5315","hundred",82.8070175438597,3.98954620174387,0,3,9,300
"5316","hung",82.1818181818182,4.52626535560831,0,7,8,297
"5317","hunger",92.2535211267606,3.82573349625521,0,3,10,300
"5318","Hunger Games",73.0909090909091,4.24156958292537,0,6,13,300
"5319","hungry",91.3494809688581,3.99525473051478,0,2,7,300
"5320","hunk",88.0281690140845,3.98576383657081,0,2,12,300
"5321","hunt",94.8805460750853,4.19391497167096,0,2,3,300
"5322","hunter",88.5521885521886,4.14628378085216,0,0,3,300
"5323","hunting",95.3020134228188,4.17113473964074,0,0,2,300
"5324","hurdle",90.6474820143885,3.58931470705557,0,1,17,297
"5325","hurl",90.8771929824562,3.37887458286487,0,3,9,300
"5326","hurray",71.0622710622711,4.15862293997327,0,9,9,300
"5327","hurricane",83.9721254355401,3.84639200709554,0,2,3,294
"5328","hurried",85.15625,3.84379266170982,0,9,11,285
"5329","hurry",91.1032028469751,3.70101530440339,0,5,6,297
"5330","hurt",91.7525773195876,4.02217231222172,0,1,4,297
"5331","hurtful",92.3875432525952,4.03163684671381,0,4,3,300
"5332","hurting",86.7424242424242,3.90687928736407,0,10,16,300
"5333","hurts",88.2352941176471,3.84302483497875,0,3,5,300
"5334","husband",96.1937716262976,3.62078948554189,0,3,5,300
"5335","hush",87.7697841726619,3.4248998253054,0,3,13,297
"5336","hushed",75.0877192982456,3.63128631154573,0,3,9,300
"5337","husk",88.3636363636364,3.78816010881944,0,4,17,300
"5338","husky",91.0652920962199,3.71168833416264,0,2,5,300
"5339","hustle",88.4210526315789,4.18064301018372,0,2,11,300
"5340","hustler",72.5925925925926,4.57641390771967,0,5,17,297
"5341","hut",84.8797250859106,4.24940536815765,0,0,9,300
"5342","hybrid",79.4223826714801,3.98640817778229,0,4,15,300
"5343","hydrate",87.8571428571429,3.22212301788919,0,4,12,300
"5344","hydrogen",90.8474576271186,3.33394170307821,0,0,5,300
"5345","hyena",84.0136054421769,3.82121722744854,0,0,6,300
"5346","hygiene",92.6056338028169,3.98760426120356,0,2,9,297
"5347","hymen",87.956204379562,3.50366695571562,0,7,12,300
"5348","hymn",91.1971830985916,3.49807457550339,0,3,4,294
"5349","hype",81.1320754716981,4.91671222474412,0,9,17,300
"5350","hyper",85.9106529209622,4.41951494243842,0,1,7,300
"5351","hyphen",81.7490494296578,3.90048012502076,0,7,23,300
"5352","hypnosis",83.0258302583026,4.56488781979459,0,5,10,291
"5353","hypnotic",67.7902621722846,4.43263992506217,0,10,13,300
"5354","hypnotism",73.9130434782609,4.78870850392571,0,5,14,300
"5355","hypnotize",86.231884057971,4.65027802083921,0,2,11,291
"5356","hypocrite",78.0487804878049,4.48037983323235,0,14,26,300
"5357","hypocritical",78.5714285714286,4.80700938317271,0,15,18,300
"5358","hypodermic",89.1213389121339,3.33415389772643,0,25,11,300
"5359","hypothesis",90.3114186851211,3.80575747033783,0,1,9,300
"5360","hysteria",80.4511278195489,4.56048475825035,0,10,14,300
"5361","hysterical",86.8512110726644,4.044396402161,0,2,7,300
"5362","i",88.3802816901408,3.54545574054036,0,3,10,300
"5363","Ibuprofen",76.1732851985559,3.65778390051055,0,8,7,300
"5364","ice",91.8918918918919,3.47156401085363,0,1,2,300
"5365","iceberg",84.7457627118644,3.43736441701277,0,1,3,300
"5366","icebox",88.8489208633094,3.5891422685799,0,7,8,300
"5367","ice cream",93.6241610738255,3.81283163450234,0,0,2,300
"5368","iced",89.1696750902527,3.56826709842556,0,7,6,297
"5369","ice hockey",79.0613718411552,3.8140018303946,0,10,3,300
"5370","Iceland",77.2563176895307,3.96279891270229,0,7,9,300
"5371","icicle",89.4915254237288,3.63539403525914,0,1,3,300
"5372","icing",95.5479452054795,3.21714304884544,0,2,4,300
"5373","ick",79.4354838709677,3.60977896331435,0,9,25,291
"5374","icky",93.8566552901024,3.66891406750429,0,0,7,300
"5375","icon",86.8327402135231,4.40549086366197,0,3,10,297
"5376","icy",96.551724137931,3.54867473373201,0,0,4,294
"5377","id",85.3932584269663,3.84275654493536,0,11,11,300
"5378","idea",87.6760563380282,3.82284137278191,0,2,12,300
"5379","ideal",89.0909090909091,4.15414175237428,0,7,11,300
"5380","ideas",80,4.40079475965251,0,4,7,300
"5381","identical",91.044776119403,2.99686398930474,0,3,26,300
"5382","identification",88.7323943661972,4.27270131733876,0,4,8,300
"5383","identify",89.1696750902527,4.48679336360314,0,8,7,300
"5384","identity",91.2891986062718,4.09928402406339,0,2,9,300
"5385","ideology",84.3971631205674,4.37430368874797,0,4,10,300
"5386","idiocy",76.5625,3.97776694460525,0,13,18,300
"5387","idiom",80.0796812749004,4.15545253786559,0,12,16,291
"5388","idiot",80,4.07560433850202,0,3,14,300
"5389","idiotic",90.1060070671378,3.60080889642232,0,2,13,300
"5390","idle",84.8591549295775,4.10304764637747,0,2,12,300
"5391","idol",83.6734693877551,4.21678729274266,0,0,6,300
"5392","if",88.8501742160279,3.99118043438176,0,4,5,300
"5393","iffy",73.9776951672863,4.28133286116907,0,6,19,300
"5394","igloo",69.7986577181208,3.03285610977733,0,0,2,300
"5395","ignite",87.0036101083032,3.4436832470318,0,4,9,294
"5396","ignition",88.2352941176471,3.32719597083,0,7,14,300
"5397","ignorance",88.5017421602787,4.01576763580571,0,2,9,300
"5398","ignorant",83.3333333333333,4.26460810335037,0,3,6,300
"5399","ignore",80.8664259927798,4.91493734620774,0,1,21,300
"5400","iguana",87.3239436619718,3.68344083634572,0,4,8,300
"5401","Ikea",84.469696969697,3.70484751881516,0,4,7,279
"5402","ill",89.0034364261168,3.76811683729173,0,1,7,300
"5403","illegal",92.2033898305085,4.12661915855278,0,0,5,300
"5404","illegitimate",79.1338582677165,3.96341721866328,0,12,13,291
"5405","illicit",86.5454545454545,3.75306025747965,0,3,13,294
"5406","illness",95.8762886597938,3.80125643933172,0,2,5,300
"5407","illogical",77.2357723577236,4.36792656192038,0,17,17,297
"5408","illuminate",86.9257950530035,3.79822636331038,0,3,11,300
"5409","illuminated",75.2688172043011,4.11408586449297,0,4,13,300
"5410","illumination",80.2281368821293,3.7423263371616,0,14,9,300
"5411","illusion",86.9718309859155,4.07387959960668,0,3,10,300
"5412","illustrate",94.2567567567568,3.52314033665511,0,0,4,300
"5413","illustration",91.4965986394558,3.43961324160252,0,0,6,300
"5414","image",92.3344947735192,4.00902291037246,0,4,5,300
"5415","images",82.8467153284672,3.92322132997668,0,8,10,300
"5416","imaginary",88.086642599278,4.35104829992498,0,3,14,297
"5417","imagination",88.9655172413793,4.67427103832764,0,2,6,300
"5418","imaginative",91.2727272727273,3.99591043909321,0,9,7,300
"5419","imagine",85.9154929577465,4.16629690712808,0,3,10,300
"5420","imbecile",87.15953307393,3.267358086881,0,9,13,288
"5421","imbibe",68.0608365019012,3.47744363490199,0,4,29,300
"5422","imitate",92.6056338028169,4.13272621569212,0,5,6,300
"5423","imitation",87.4564459930314,4.05529860697579,0,2,9,300
"5424","immaculate",89.6428571428572,3.59104842343,0,4,12,300
"5425","immature",89.3617021276596,4.00990619793312,0,6,6,300
"5426","immediate",87.3239436619718,3.82722063602262,0,3,10,300
"5427","immediately",81.9787985865724,3.46828091063628,0,6,5,300
"5428","immense",93.2862190812721,3.6107832315979,0,5,4,297
"5429","immerse",86.3799283154122,4.25644749796882,0,6,9,300
"5430","immigrant",83.5087719298246,4.51911256629747,0,2,11,300
"5431","immigration",81.2286689419795,4.73834231901494,0,3,1,300
"5432","immobile",79.5774647887324,4.3012791572227,0,4,8,300
"5433","immoral",85.9712230215827,4.2988818198938,0,5,12,300
"5434","immortal",81.3380281690141,4.11121470559613,0,3,7,297
"5435","immune",83.5125448028674,3.98329844584707,0,6,9,300
"5436","immunity",82.6855123674912,4.43657494646091,0,2,13,300
"5437","imp",78.9090909090909,4.31577079661226,0,6,13,300
"5438","impact",95.0877192982456,4.25914523819539,0,3,9,300
"5439","impaired",84.8920863309353,4.18637332117164,0,1,11,291
"5440","impairment",85.1145038167939,4.20118710995126,0,6,26,300
"5441","impartial",72.6950354609929,3.85934776472035,0,4,10,300
"5442","impatience",86.8327402135231,4.74774976119016,0,5,9,300
"5443","impatient",80.1418439716312,4.70582225137366,0,3,12,300
"5444","impede",87.6404494382023,3.61535765599631,0,8,14,297
"5445","impediment",88.4476534296029,3.94565002338997,0,4,15,300
"5446","imperative",86.1209964412811,3.99496083151504,0,1,17,300
"5447","imperfect",87.007874015748,4.49535212228559,0,10,20,294
"5448","imperfection",84.0740740740741,4.4290389723059,0,9,12,300
"5449","imperial",87.1886120996441,4.41656037157538,0,5,9,300
"5450","imperialism",83.2740213523132,4.63639129390317,0,6,7,300
"5451","impish",80.4780876494024,4.27040339081063,0,11,18,291
"5452","implant",84.6153846153846,4.30572242209249,0,7,13,300
"5453","implement",83.2727272727273,4.2227021974643,0,3,19,300
"5454","implication",81.3278008298755,4.52869221546909,0,22,15,300
"5455","implode",90.0355871886121,4.21548517553206,0,5,6,297
"5456","imply",83.1417624521073,4.19197091024883,0,10,16,297
"5457","impolite",85.3932584269663,3.66183785700411,0,9,15,300
"5458","import",92.1985815602837,4.25870230323578,0,2,8,294
"5459","importance",79.4007490636704,4.51846222338327,0,6,21,300
"5460","important",89.051094890511,4.84877061488376,0,10,6,300
"5461","impose",79.6296296296296,4.83923918478024,0,6,18,300
"5462","impossible",82.2222222222222,4.15123019879401,0,4,16,294
"5463","impoverished",83.0188679245283,3.69633060981738,0,11,13,300
"5464","imprecise",77.5280898876404,4.23466017734753,0,8,17,300
"5465","impress",80.5147058823529,4.89532574540019,0,5,15,297
"5466","impression",87.1886120996441,4.43093020414227,0,4,11,300
"5467","impressive",88.6524822695035,4.84237037264817,0,5,8,300
"5468","imprison",75.1908396946565,4.22093887372615,0,8,4,282
"5469","imprisonment",80.3636363636364,4.06364224573582,0,8,9,300
"5470","improbable",81.5384615384615,3.78430191043229,0,11,18,300
"5471","improper",85,4.27328315248355,0,4,12,300
"5472","improve",87.0503597122302,4.13413886527815,0,6,10,300
"5473","improvement",87.3646209386281,4.19744784304827,0,7,9,300
"5474","impulse",87.0967741935484,4.76607937554313,0,9,3,300
"5475","impulsive",85.6617647058823,4.71023508201469,0,9,10,300
"5476","in",94.2857142857143,3.80034734522127,0,5,10,300
"5477","inability",88.929889298893,4.1683071159719,0,6,11,294
"5478","inaccurate",89.3992932862191,3.87979460421688,0,3,11,300
"5479","inadequate",81.1023622047244,4.38593881105002,0,15,16,300
"5480","inanimate",84.9462365591398,3.98179928058588,0,2,17,300
"5481","inappropriate",83.6879432624114,4.52701056775452,0,5,8,300
"5482","inattentive",79.8418972332016,4.15794760407126,0,17,13,300
"5483","inbetween",76.8683274021352,4.67591277376652,0,5,9,300
"5484","inbox",81.4814814814815,3.32732798821342,0,10,10,300
"5485","incapable",90.6810035842294,4.40613201552413,0,3,12,297
"5486","incense",87.9003558718861,4.00434707905166,0,4,5,294
"5487","incentive",91.7241379310345,4.13041177435948,0,1,8,300
